                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     11,                 1.2719,                0.91906,                 1.2829,                0.78287,                0.71744,                0.80065,                 0.5046,                 1.2848,                0.95808,                 1.3118,               0.001901,               0.001901,               0.001901
                     12,                 1.2443,                0.90959,                  1.274,                 0.7946,                0.71141,                0.79969,                 0.5018,                   1.28,                 0.8916,                 1.2871,              0.0018911,              0.0018911,              0.0018911
                     13,                 1.2317,                0.87589,                 1.2648,                0.76235,                0.72581,                0.79986,                0.52113,                 1.2636,                0.92612,                 1.2946,              0.0018812,              0.0018812,              0.0018812
                     14,                 1.2193,                0.87712,                 1.2605,                0.80376,                0.68219,                0.77231,                0.49865,                 1.2727,                0.92048,                 1.3073,              0.0018713,              0.0018713,              0.0018713
                     15,                 1.2227,                0.87301,                 1.2694,                0.79696,                0.70429,                0.79927,                0.51705,                 1.2711,                0.88062,                 1.3042,              0.0018614,              0.0018614,              0.0018614
                     16,                 1.2153,                  0.859,                 1.2662,                0.78507,                0.70929,                0.79286,                0.51741,                   1.25,                0.87988,                 1.2779,              0.0018515,              0.0018515,              0.0018515
                     17,                 1.2228,                0.87349,                 1.2548,                0.78531,                0.71791,                0.80692,                0.51631,                 1.2749,                0.87705,                 1.3043,              0.0018416,              0.0018416,              0.0018416
                     18,                 1.2057,                0.84592,                 1.2493,                0.78404,                0.73929,                0.81572,                0.52911,                 1.2585,                0.83111,                 1.2869,              0.0018317,              0.0018317,              0.0018317
                     19,                  1.194,                0.84428,                 1.2516,                0.77913,                 0.7174,                0.79644,                0.51287,                 1.2739,                 0.8862,                 1.3025,              0.0018218,              0.0018218,              0.0018218
                     20,                 1.2038,                0.84537,                 1.2448,                0.80901,                0.71165,                0.80634,                0.52857,                 1.2481,                0.85045,                 1.2798,              0.0018119,              0.0018119,              0.0018119
                     21,                 1.1982,                0.82346,                 1.2404,                0.78817,                0.71718,                0.80324,                0.52416,                 1.2443,                0.86667,                 1.2822,               0.001802,               0.001802,               0.001802
                     22,                 1.1967,                0.83677,                 1.2422,                0.79679,                0.73139,                0.81582,                0.52521,                 1.2436,                0.82573,                   1.28,              0.0017921,              0.0017921,              0.0017921
                     23,                 1.1813,                0.82779,                 1.2461,                 0.7907,                0.72849,                0.81532,                 0.5274,                 1.2584,                0.86491,                 1.2795,              0.0017822,              0.0017822,              0.0017822
                     24,                  1.212,                0.83306,                 1.2457,                0.77818,                0.72665,                0.80171,                0.51237,                 1.2752,                0.88831,                  1.289,              0.0017723,              0.0017723,              0.0017723
                     25,                 1.1798,                0.80969,                 1.2349,                0.79815,                0.72665,                0.81409,                0.53435,                 1.2336,                0.84871,                 1.2712,              0.0017624,              0.0017624,              0.0017624
                     26,                 1.1771,                0.80908,                 1.2333,                0.79249,                0.72441,                0.81396,                 0.5347,                 1.2256,                 0.8225,                 1.2597,              0.0017525,              0.0017525,              0.0017525
                     27,                 1.1818,                0.80829,                 1.2233,                0.78742,                0.73866,                0.81736,                0.53078,                 1.2528,                0.83315,                 1.2828,              0.0017426,              0.0017426,              0.0017426
                     28,                 1.1699,                0.80231,                 1.2269,                0.79099,                0.72981,                0.81583,                0.52862,                 1.2446,                0.84712,                 1.2748,              0.0017327,              0.0017327,              0.0017327
                     29,                 1.1828,                 0.8038,                 1.2305,                0.78295,                0.73139,                0.81427,                0.53025,                 1.2349,                0.82798,                 1.2587,              0.0017228,              0.0017228,              0.0017228
                     30,                 1.1626,                0.79629,                 1.2258,                0.81854,                0.70823,                0.80778,                0.53205,                   1.23,                0.84775,                  1.256,              0.0017129,              0.0017129,              0.0017129
                     31,                 1.1619,                 0.7879,                 1.2273,                0.79326,                0.72876,                0.81229,                0.52246,                 1.2402,                0.85091,                 1.2772,               0.001703,               0.001703,               0.001703
                     32,                 1.1549,                0.77681,                  1.224,                0.77267,                0.73683,                0.81348,                0.53461,                 1.2424,                0.82465,                 1.2696,              0.0016931,              0.0016931,              0.0016931
                     33,                 1.1478,                0.77852,                 1.2094,                0.79802,                0.71586,                0.81654,                0.53969,                 1.2301,                 0.8066,                  1.264,              0.0016832,              0.0016832,              0.0016832
                     34,                 1.1591,                0.78008,                 1.2223,                0.80187,                0.72244,                0.81732,                0.54311,                 1.2108,                  0.809,                 1.2456,              0.0016733,              0.0016733,              0.0016733
                     35,                  1.161,                 0.7754,                 1.2249,                0.80734,                0.72928,                0.81949,                0.54711,                  1.209,                0.80047,                 1.2503,              0.0016634,              0.0016634,              0.0016634
                     36,                 1.1571,                0.77561,                 1.2204,                0.79567,                0.72533,                0.81976,                0.54191,                 1.2216,                0.80582,                 1.2525,              0.0016535,              0.0016535,              0.0016535
                     37,                 1.1393,                 0.7582,                 1.2089,                0.80112,                0.72171,                0.81796,                0.54254,                 1.2123,                0.81751,                 1.2525,              0.0016436,              0.0016436,              0.0016436
                     38,                 1.1477,                0.76573,                 1.2098,                0.78552,                0.75156,                 0.8315,                0.54868,                 1.2294,                 0.7849,                 1.2477,              0.0016337,              0.0016337,              0.0016337
                     39,                 1.1423,                 0.7632,                 1.2118,                0.81506,                0.71165,                 0.8112,                0.53639,                 1.2095,                0.80591,                 1.2485,              0.0016238,              0.0016238,              0.0016238
                     40,                 1.1444,                0.76675,                 1.2138,                0.81674,                0.72376,                0.82253,                0.54482,                 1.2152,                0.80171,                  1.253,              0.0016139,              0.0016139,              0.0016139
                     41,                 1.1397,                0.75373,                 1.2025,                 0.8149,                0.72349,                0.81856,                0.54406,                 1.2148,                0.80776,                 1.2392,               0.001604,               0.001604,               0.001604
                     42,                 1.1264,                0.75605,                 1.2114,                0.80845,                0.73507,                 0.8247,                0.53884,                 1.2364,                0.81956,                 1.2649,              0.0015941,              0.0015941,              0.0015941
                     43,                 1.1398,                0.75353,                 1.1944,                0.81223,                0.72139,                0.82617,                0.54394,                  1.217,                0.85146,                 1.2439,              0.0015842,              0.0015842,              0.0015842
                     44,                 1.1469,                0.74986,                 1.2061,                0.80863,                 0.7156,                0.81862,                0.53852,                 1.2267,                0.79848,                 1.2571,              0.0015743,              0.0015743,              0.0015743
                     45,                  1.142,                0.75408,                 1.1997,                  0.813,                0.73586,                0.82494,                0.54378,                 1.2165,                0.79092,                 1.2447,              0.0015644,              0.0015644,              0.0015644
                     46,                 1.1158,                0.74545,                 1.1978,                0.80095,                 0.7306,                0.81458,                0.53807,                 1.2249,                 0.8213,                 1.2574,              0.0015545,              0.0015545,              0.0015545
                     47,                 1.1123,                0.72894,                 1.1965,                0.77614,                0.74401,                 0.8193,                0.54405,                 1.2087,                0.79736,                 1.2548,              0.0015446,              0.0015446,              0.0015446
                     48,                   1.13,                0.73728,                 1.1958,                0.80799,                0.73067,                0.82522,                0.54968,                 1.2019,                0.78183,                 1.2421,              0.0015347,              0.0015347,              0.0015347
                     49,                 1.1064,                0.73224,                 1.1928,                0.81249,                0.73796,                0.82747,                0.54614,                 1.2215,                0.77334,                 1.2443,              0.0015248,              0.0015248,              0.0015248
                     50,                 1.1205,                0.73179,                  1.192,                0.80883,                0.73218,                0.82778,                0.54891,                 1.2199,                0.77718,                 1.2538,              0.0015149,              0.0015149,              0.0015149
                     51,                 1.1076,                0.72635,                 1.1839,                0.78205,                0.74586,                0.81822,                0.54366,                 1.2118,                0.78948,                 1.2465,               0.001505,               0.001505,               0.001505
                     52,                  1.091,                0.71533,                 1.1859,                0.80562,                0.72512,                0.82199,                0.54432,                 1.2055,                0.78567,                  1.241,              0.0014951,              0.0014951,              0.0014951
                     53,                 1.1182,                0.72585,                 1.1906,                0.80645,                0.73639,                0.82592,                0.54508,                 1.2212,                0.80019,                 1.2452,              0.0014852,              0.0014852,              0.0014852
                     54,                 1.0908,                0.71146,                 1.1802,                0.79646,                0.72889,                0.81121,                0.53897,                 1.2254,                0.80139,                 1.2583,              0.0014753,              0.0014753,              0.0014753
                     55,                 1.1182,                 0.7211,                 1.1924,                0.79146,                0.73639,                0.81962,                0.54481,                  1.215,                0.78491,                  1.257,              0.0014654,              0.0014654,              0.0014654
                     56,                 1.1008,                0.70973,                 1.1817,                0.80329,                0.73086,                0.82649,                0.55492,                    1.2,                0.76837,                 1.2415,              0.0014555,              0.0014555,              0.0014555
                     57,                 1.1103,                0.71646,                 1.1888,                0.80658,                0.73288,                0.82361,                0.54986,                 1.2119,                 0.7863,                 1.2506,              0.0014456,              0.0014456,              0.0014456
                     58,                  1.107,                0.71073,                 1.1797,                0.79418,                0.74207,                0.82364,                0.54561,                 1.2204,                0.79174,                 1.2482,              0.0014357,              0.0014357,              0.0014357
                     59,                 1.0961,                0.70037,                 1.1832,                0.82312,                0.72848,                0.82881,                0.55018,                 1.2115,                0.77464,                 1.2433,              0.0014258,              0.0014258,              0.0014258
                     60,                 1.0841,                0.70438,                 1.1756,                0.78189,                0.74191,                0.82612,                0.55103,                 1.2082,                 0.7738,                  1.249,              0.0014159,              0.0014159,              0.0014159
                     61,                 1.0874,                0.70062,                 1.1767,                0.81996,                0.72323,                0.81651,                0.53758,                 1.2305,                0.80814,                 1.2599,               0.001406,               0.001406,               0.001406
                     62,                 1.0877,                0.70046,                 1.1759,                0.80314,                0.74007,                 0.8285,                0.55629,                 1.1999,                0.76093,                 1.2334,              0.0013961,              0.0013961,              0.0013961
                     63,                 1.1031,                0.70474,                 1.1731,                0.81981,                0.72538,                0.82709,                0.54783,                 1.2031,                 0.7655,                 1.2342,              0.0013862,              0.0013862,              0.0013862
                     64,                   1.09,                0.70259,                 1.1729,                0.82853,                 0.7227,                0.82879,                0.54873,                 1.2009,                0.77848,                 1.2414,              0.0013763,              0.0013763,              0.0013763
                     65,                  1.072,                0.68638,                 1.1735,                0.80664,                0.73096,                0.82634,                0.55409,                  1.207,                0.76843,                 1.2433,              0.0013664,              0.0013664,              0.0013664
                     66,                 1.0714,                0.69642,                 1.1703,                0.78184,                0.75401,                0.82605,                0.55027,                 1.2121,                0.76862,                 1.2397,              0.0013565,              0.0013565,              0.0013565
                     67,                 1.0758,                0.68685,                 1.1689,                0.82087,                0.71429,                0.82025,                0.54367,                 1.2343,                0.78755,                 1.2623,              0.0013466,              0.0013466,              0.0013466
                     68,                 1.0833,                0.69631,                 1.1684,                0.81127,                0.73394,                0.82673,                0.55347,                 1.1994,                0.77777,                  1.239,              0.0013367,              0.0013367,              0.0013367
                     69,                 1.0718,                0.67835,                 1.1607,                0.80969,                0.73349,                0.82658,                0.55024,                 1.2157,                0.77368,                 1.2503,              0.0013268,              0.0013268,              0.0013268
                     70,                 1.0778,                0.68694,                 1.1676,                 0.7912,                0.74638,                0.82614,                0.54994,                 1.2089,                 0.7706,                 1.2448,              0.0013169,              0.0013169,              0.0013169
                     71,                 1.0602,                0.67261,                 1.1621,                0.79045,                0.74925,                0.82898,                0.54616,                  1.224,                0.78097,                 1.2636,               0.001307,               0.001307,               0.001307
                     72,                 1.0772,                0.68781,                 1.1631,                0.79633,                0.74987,                0.82815,                0.55452,                 1.2104,                0.77264,                 1.2406,              0.0012971,              0.0012971,              0.0012971
                     73,                 1.0808,                0.68737,                 1.1658,                0.80507,                0.73454,                0.82624,                0.55358,                 1.2128,                0.76833,                 1.2463,              0.0012872,              0.0012872,              0.0012872
                     74,                  1.065,                0.67754,                 1.1568,                0.79731,                0.72961,                0.82335,                0.54917,                 1.2154,                0.78402,                 1.2456,              0.0012773,              0.0012773,              0.0012773
                     75,                 1.0733,                0.67824,                 1.1598,                0.81269,                0.72827,                0.82468,                0.54741,                  1.214,                0.77505,                 1.2455,              0.0012674,              0.0012674,              0.0012674
                     76,                 1.0441,                0.67118,                  1.158,                0.81889,                0.72718,                0.82517,                0.55251,                 1.2051,                0.76858,                  1.245,              0.0012575,              0.0012575,              0.0012575
                     77,                 1.0632,                0.66981,                 1.1563,                0.78803,                0.73297,                0.82098,                0.54573,                 1.2246,                0.78502,                 1.2434,              0.0012476,              0.0012476,              0.0012476
                     78,                 1.0607,                0.66904,                  1.155,                0.80068,                 0.7472,                0.83109,                0.55744,                 1.2087,                0.75737,                 1.2426,              0.0012377,              0.0012377,              0.0012377
                     79,                 1.0402,                0.65979,                 1.1541,                0.78159,                0.75848,                0.82719,                0.55416,                 1.2108,                0.75165,                 1.2489,              0.0012278,              0.0012278,              0.0012278
                     80,                 1.0528,                0.66307,                  1.152,                0.82815,                0.72428,                0.82785,                0.55455,                 1.2128,                0.76899,                 1.2509,              0.0012179,              0.0012179,              0.0012179
                     81,                 1.0525,                0.66003,                 1.1615,                0.81262,                0.72563,                0.82437,                0.55285,                 1.2029,                0.77178,                 1.2397,               0.001208,               0.001208,               0.001208
                     82,                 1.0531,                  0.664,                 1.1492,                0.81071,                0.74401,                0.83251,                0.55809,                 1.2054,                0.76141,                  1.242,              0.0011981,              0.0011981,              0.0011981
                     83,                 1.0424,                 0.6623,                 1.1521,                0.81794,                0.72954,                0.82816,                0.54775,                 1.2287,                0.78046,                   1.27,              0.0011882,              0.0011882,              0.0011882
                     84,                 1.0612,                0.66653,                 1.1548,                0.82034,                0.72823,                0.82773,                0.55589,                 1.2051,                0.75869,                 1.2332,              0.0011783,              0.0011783,              0.0011783
                     85,                 1.0526,                 0.6569,                 1.1511,                0.80026,                0.73928,                0.82224,                0.55011,                 1.2108,                0.76581,                 1.2533,              0.0011684,              0.0011684,              0.0011684
                     86,                  1.036,                0.65197,                 1.1457,                 0.8136,                0.74191,                0.83101,                0.55525,                 1.2087,                0.76343,                  1.238,              0.0011585,              0.0011585,              0.0011585
                     87,                  1.044,                0.65454,                 1.1453,                0.81115,                0.73375,                0.82767,                0.55143,                 1.2153,                0.78349,                 1.2474,              0.0011486,              0.0011486,              0.0011486
                     88,                 1.0368,                0.65344,                 1.1502,                0.80733,                0.74191,                0.83018,                0.55454,                  1.211,                0.75741,                 1.2469,              0.0011387,              0.0011387,              0.0011387
                     89,                 1.0415,                 0.6497,                 1.1435,                0.79657,                0.73402,                0.82141,                0.55392,                 1.2073,                 0.7622,                 1.2451,              0.0011288,              0.0011288,              0.0011288
                     90,                 1.0485,                0.65977,                 1.1442,                0.81804,                0.72954,                0.82581,                0.55407,                 1.2117,                0.76576,                 1.2521,              0.0011189,              0.0011189,              0.0011189
                     91,                 1.0422,                0.65869,                 1.1369,                0.81502,                0.72744,                0.82473,                0.55004,                 1.2112,                0.76437,                 1.2401,               0.001109,               0.001109,               0.001109
                     92,                 1.0237,                0.64045,                  1.138,                0.80454,                0.74165,                0.82391,                0.55404,                 1.2138,                0.76282,                 1.2519,              0.0010991,              0.0010991,              0.0010991
                     93,                 1.0335,                0.64407,                 1.1444,                0.81906,                0.72171,                 0.8285,                0.55587,                 1.2123,                0.75106,                 1.2522,              0.0010892,              0.0010892,              0.0010892
                     94,                 1.0249,                0.64817,                 1.1435,                0.81155,                 0.7427,                0.82549,                0.54903,                 1.2145,                0.75396,                 1.2429,              0.0010793,              0.0010793,              0.0010793
                     95,                 1.0337,                0.64147,                 1.1366,                0.80384,                0.73428,                0.82858,                0.55553,                 1.2136,                0.75418,                  1.239,              0.0010694,              0.0010694,              0.0010694
                     96,                 1.0243,                0.63839,                 1.1307,                0.81816,                0.72534,                   0.83,                0.55511,                 1.2166,                0.75659,                 1.2488,              0.0010595,              0.0010595,              0.0010595
                     97,                 1.0241,                0.63198,                 1.1332,                0.81134,                0.73995,                 0.8306,                0.55314,                 1.2213,                0.75341,                 1.2611,              0.0010496,              0.0010496,              0.0010496
                     98,                 1.0256,                0.63338,                 1.1287,                0.81323,                 0.7306,                  0.829,                0.55394,                 1.2164,                0.77275,                 1.2511,              0.0010397,              0.0010397,              0.0010397
                     99,                  1.022,                0.63341,                 1.1333,                0.80423,                0.73665,                 0.8242,                0.55153,                 1.2208,                0.76956,                 1.2602,              0.0010298,              0.0010298,              0.0010298
                    100,                 1.0168,                0.63063,                 1.1297,                0.79395,                0.73801,                0.82459,                0.55356,                 1.2227,                0.75532,                 1.2557,              0.0010199,              0.0010199,              0.0010199
                    101,                 1.0249,                0.63445,                 1.1316,                0.80896,                0.72665,                0.81637,                0.54974,                 1.2155,                0.76162,                 1.2497,                0.00101,                0.00101,                0.00101
                    102,                 1.0031,                0.62447,                 1.1262,                0.80975,                0.73568,                0.82868,                0.55378,                 1.2135,                 0.7509,                 1.2479,              0.0010001,              0.0010001,              0.0010001
                    103,                 1.0117,                0.62369,                  1.127,                0.80665,                 0.7306,                0.82653,                0.55508,                 1.2096,                0.75202,                 1.2504,              0.0009902,              0.0009902,              0.0009902
                    104,                0.99793,                0.61416,                 1.1202,                0.80017,                0.74507,                0.82506,                0.55356,                 1.2087,                 0.7506,                 1.2476,              0.0009803,              0.0009803,              0.0009803
                    105,                 1.0135,                0.62166,                 1.1297,                0.81057,                0.73962,                0.82939,                0.55385,                 1.2092,                0.75604,                 1.2429,              0.0009704,              0.0009704,              0.0009704
                    106,                0.99692,                0.61727,                 1.1248,                 0.8055,                0.73763,                0.82958,                0.55613,                 1.2141,                0.75137,                 1.2457,              0.0009605,              0.0009605,              0.0009605
                    107,                 1.0013,                0.61819,                 1.1187,                 0.7972,                 0.7477,                0.82409,                0.55175,                 1.2147,                0.75523,                 1.2541,              0.0009506,              0.0009506,              0.0009506
                    108,                0.99734,                0.61545,                  1.122,                 0.8059,                0.73823,                0.82225,                0.55453,                 1.2111,                0.77086,                 1.2533,              0.0009407,              0.0009407,              0.0009407
                    109,                 1.0146,                 0.6254,                 1.1297,                0.79556,                0.75046,                0.82468,                0.55325,                  1.217,                0.76491,                 1.2527,              0.0009308,              0.0009308,              0.0009308
                    110,                 1.0071,                0.61612,                 1.1211,                0.80593,                0.73745,                0.82319,                0.55042,                 1.2155,                0.76078,                 1.2511,              0.0009209,              0.0009209,              0.0009209
                    111,                 1.0172,                0.62287,                 1.1171,                0.80572,                 0.7343,                0.82778,                0.55496,                 1.2189,                0.75278,                 1.2523,               0.000911,               0.000911,               0.000911
                    112,                0.99479,                0.61488,                 1.1276,                0.80714,                0.74112,                0.82681,                0.55401,                  1.208,                0.74542,                 1.2444,              0.0009011,              0.0009011,              0.0009011
                    113,                0.99769,                0.61184,                 1.1199,                0.82527,                0.72567,                0.82648,                 0.5545,                 1.2128,                0.75817,                 1.2511,              0.0008912,              0.0008912,              0.0008912
                    114,                0.98277,                0.60821,                  1.121,                 0.8145,                0.73218,                0.82696,                0.55418,                 1.2147,                0.76197,                 1.2552,              0.0008813,              0.0008813,              0.0008813
                    115,                  1.004,                0.61684,                 1.1254,                0.80016,                0.74056,                0.82795,                0.55664,                 1.2094,                0.75005,                 1.2532,              0.0008714,              0.0008714,              0.0008714
                    116,                0.99406,                0.60298,                  1.117,                0.81613,                0.72635,                0.82327,                0.55156,                 1.2168,                0.76531,                 1.2531,              0.0008615,              0.0008615,              0.0008615
                    117,                0.99556,                0.60889,                 1.1193,                0.81593,                0.73297,                0.82592,                0.55533,                 1.2083,                0.75465,                 1.2495,              0.0008516,              0.0008516,              0.0008516
                    118,                0.97268,                 0.6059,                 1.1102,                0.82279,                0.72804,                0.82745,                0.55399,                  1.213,                0.75447,                 1.2544,              0.0008417,              0.0008417,              0.0008417
                    119,                0.98785,                0.60466,                 1.1167,                0.82498,                0.72349,                0.82382,                0.55357,                 1.2158,                0.75912,                 1.2558,              0.0008318,              0.0008318,              0.0008318
                    120,                 0.9813,                0.59993,                 1.1158,                 0.7966,                0.74691,                0.82681,                0.55524,                 1.2098,                0.74735,                  1.248,              0.0008219,              0.0008219,              0.0008219
                    121,                0.97033,                0.59806,                 1.1083,                0.81287,                0.72567,                0.82294,                0.55269,                 1.2159,                0.76656,                  1.249,               0.000812,               0.000812,               0.000812
                    122,                0.98809,                0.59935,                 1.1138,                0.80958,                0.72928,                0.82115,                0.55104,                  1.221,                0.77223,                 1.2518,              0.0008021,              0.0008021,              0.0008021
                    123,                0.99461,                 0.6083,                 1.1089,                0.81396,                0.72517,                0.81955,                0.55036,                 1.2145,                 0.7729,                 1.2463,              0.0007922,              0.0007922,              0.0007922
                    124,                0.98154,                0.59513,                 1.1141,                0.81123,                0.73428,                0.82522,                0.55331,                 1.2098,                0.75989,                 1.2485,              0.0007823,              0.0007823,              0.0007823
                    125,                0.97295,                0.59682,                  1.106,                0.80601,                0.74005,                0.82452,                0.55484,                 1.2127,                0.76317,                 1.2518,              0.0007724,              0.0007724,              0.0007724
                    126,                0.99884,                0.60654,                  1.115,                0.80872,                 0.7277,                0.81767,                0.55052,                 1.2133,                 0.7639,                 1.2517,              0.0007625,              0.0007625,              0.0007625
                    127,                0.97551,                0.59278,                 1.1089,                0.79456,                0.73902,                0.81842,                0.55019,                  1.218,                0.77042,                 1.2581,              0.0007526,              0.0007526,              0.0007526
                    128,                0.96126,                0.59185,                 1.1058,                0.82081,                0.72113,                0.82145,                0.55229,                 1.2113,                0.76789,                 1.2575,              0.0007427,              0.0007427,              0.0007427
                    129,                0.98503,                0.60085,                 1.1085,                0.82637,                 0.7135,                0.82213,                 0.5521,                 1.2092,                0.76541,                 1.2548,              0.0007328,              0.0007328,              0.0007328
                    130,                0.96808,                0.58758,                 1.1044,                0.81256,                0.73336,                0.82043,                0.55159,                 1.2124,                0.77051,                 1.2579,              0.0007229,              0.0007229,              0.0007229
                    131,                0.96186,                 0.5839,                  1.103,                0.80227,                0.74375,                0.82116,                0.55226,                 1.2078,                0.76328,                 1.2505,               0.000713,               0.000713,               0.000713
                    132,                0.97098,                0.58956,                 1.0983,                0.82341,                0.72902,                0.82407,                0.55426,                 1.2107,                0.76188,                 1.2587,              0.0007031,              0.0007031,              0.0007031
                    133,                0.97178,                0.59234,                 1.1024,                0.81829,                0.72902,                0.82219,                0.55296,                 1.2045,                0.76109,                  1.247,              0.0006932,              0.0006932,              0.0006932
                    134,                0.97055,                0.59191,                  1.105,                0.81224,                 0.7261,                0.82017,                0.55218,                 1.2064,                0.76672,                 1.2456,              0.0006833,              0.0006833,              0.0006833
                    135,                0.94708,                   0.58,                 1.0979,                0.79746,                 0.7448,                0.82584,                0.55457,                 1.2081,                0.76496,                 1.2516,              0.0006734,              0.0006734,              0.0006734
                    136,                0.95022,                 0.5804,                 1.0961,                0.80463,                0.73586,                0.82465,                0.55191,                 1.2074,                0.75567,                 1.2468,              0.0006635,              0.0006635,              0.0006635
                    137,                0.96024,                0.57979,                 1.1056,                0.82649,                 0.7206,                0.82527,                0.55381,                 1.2094,                0.76174,                 1.2539,              0.0006536,              0.0006536,              0.0006536
                    138,                0.96266,                0.58618,                 1.1054,                0.82425,                0.72674,                0.82446,                0.55369,                 1.2081,                0.76383,                 1.2603,              0.0006437,              0.0006437,              0.0006437
                    139,                0.94418,                0.57802,                 1.1055,                0.83226,                 0.7185,                 0.8269,                 0.5571,                  1.212,                0.75945,                 1.2688,              0.0006338,              0.0006338,              0.0006338
                    140,                0.95781,                0.57705,                 1.0991,                0.81761,                0.72376,                0.82517,                0.55679,                 1.2094,                0.75773,                 1.2612,              0.0006239,              0.0006239,              0.0006239
                    141,                0.97109,                0.58408,                 1.0984,                0.81336,                0.72612,                 0.8223,                0.55571,                 1.2078,                0.75856,                 1.2557,               0.000614,               0.000614,               0.000614
                    142,                0.94596,                0.57099,                 1.0923,                0.79847,                0.74217,                0.82289,                0.55121,                 1.2134,                0.75786,                 1.2614,              0.0006041,              0.0006041,              0.0006041
                    143,                0.96454,                0.57895,                 1.0937,                0.80794,                0.73349,                0.82306,                0.55045,                 1.2128,                0.75688,                 1.2596,              0.0005942,              0.0005942,              0.0005942
                    144,                0.93708,                0.57128,                 1.0995,                0.82679,                0.72323,                0.82046,                0.55002,                 1.2136,                0.76809,                 1.2657,              0.0005843,              0.0005843,              0.0005843
                    145,                0.94931,                0.57533,                 1.0954,                0.81445,                0.72404,                0.82161,                0.55077,                 1.2129,                0.76502,                 1.2649,              0.0005744,              0.0005744,              0.0005744
                    146,                0.95624,                0.57718,                 1.0901,                0.81152,                0.72834,                0.82006,                0.55224,                 1.2109,                 0.7589,                 1.2629,              0.0005645,              0.0005645,              0.0005645
                    147,                0.93374,                0.56253,                 1.0865,                0.80982,                0.72594,                0.81986,                0.55135,                 1.2108,                0.75982,                 1.2637,              0.0005546,              0.0005546,              0.0005546
                    148,                0.95312,                0.57684,                 1.0992,                0.79316,                 0.7425,                0.82052,                0.55181,                 1.2067,                0.76358,                 1.2627,              0.0005447,              0.0005447,              0.0005447
                    149,                0.95592,                0.57584,                 1.0923,                0.83119,                0.71192,                0.82125,                0.55128,                 1.2083,                0.76699,                 1.2604,              0.0005348,              0.0005348,              0.0005348
                    150,                0.92913,                0.55994,                 1.0887,                0.81471,                 0.7253,                0.82051,                0.55234,                 1.2088,                0.76176,                 1.2591,              0.0005249,              0.0005249,              0.0005249
                    151,                0.92609,                0.56026,                 1.0854,                0.81942,                0.71744,                0.81893,                0.55262,                 1.2075,                0.76529,                 1.2562,               0.000515,               0.000515,               0.000515
                    152,                0.94302,                0.56829,                 1.0897,                0.81557,                0.71898,                0.81917,                0.55274,                 1.2076,                0.76983,                 1.2582,              0.0005051,              0.0005051,              0.0005051
                    153,                0.92253,                0.55861,                  1.087,                 0.8016,                0.74375,                0.81878,                0.55153,                 1.2131,                0.76869,                 1.2641,              0.0004952,              0.0004952,              0.0004952
                    154,                0.94185,                0.57484,                 1.0867,                0.79709,                0.74428,                0.81953,                0.55109,                 1.2158,                0.75956,                   1.27,              0.0004853,              0.0004853,              0.0004853
                    155,                0.94687,                0.56522,                 1.0929,                0.80138,                0.73428,                0.81893,                  0.551,                 1.2125,                0.76373,                 1.2658,              0.0004754,              0.0004754,              0.0004754
