                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     13,                 1.2301,                0.87231,                 1.2633,                0.78835,                0.69482,                0.79342,                0.50605,                 1.2812,                0.96122,                 1.3041,              0.0017624,              0.0017624,              0.0017624
                     14,                 1.2132,                0.87313,                 1.2576,                0.78538,                0.69797,                0.77836,                0.50047,                 1.2655,                0.89527,                 1.3015,              0.0017426,              0.0017426,              0.0017426
                     15,                  1.219,                0.87063,                 1.2663,                0.77621,                0.68771,                0.77428,                0.49146,                 1.3115,                0.92656,                 1.3323,              0.0017228,              0.0017228,              0.0017228
                     16,                 1.2104,                0.85597,                 1.2594,                0.78256,                0.72811,                0.80214,                0.51756,                 1.2695,                 0.8677,                 1.2865,               0.001703,               0.001703,               0.001703
                     17,                 1.2174,                0.86633,                 1.2525,                0.80137,                0.71221,                0.80811,                0.52127,                 1.2533,                0.87208,                 1.2847,              0.0016832,              0.0016832,              0.0016832
                     18,                 1.1973,                0.83902,                 1.2428,                0.78054,                0.74033,                0.81471,                0.52899,                  1.267,                0.84318,                 1.2886,              0.0016634,              0.0016634,              0.0016634
                     19,                 1.1881,                 0.8344,                 1.2483,                0.79335,                0.71744,                0.80765,                0.52675,                 1.2386,                0.85014,                 1.2763,              0.0016436,              0.0016436,              0.0016436
                     20,                 1.1982,                0.83354,                 1.2447,                0.80727,                0.71771,                0.81369,                0.53241,                 1.2428,                0.84195,                 1.2765,              0.0016238,              0.0016238,              0.0016238
                     21,                 1.1919,                0.81766,                 1.2375,                0.78362,                0.73743,                0.81584,                0.53356,                 1.2327,                0.83487,                  1.275,               0.001604,               0.001604,               0.001604
                     22,                 1.1899,                 0.8288,                  1.243,                0.78656,                0.74364,                 0.8197,                0.53392,                  1.247,                0.83202,                 1.2848,              0.0015842,              0.0015842,              0.0015842
                     23,                 1.1729,                0.81837,                 1.2416,                0.78573,                0.73744,                0.81604,                0.52633,                 1.2439,                0.84748,                 1.2655,              0.0015644,              0.0015644,              0.0015644
                     24,                 1.1943,                0.82277,                 1.2362,                  0.787,                0.74244,                 0.8118,                0.52412,                 1.2388,                0.86232,                 1.2652,              0.0015446,              0.0015446,              0.0015446
                     25,                 1.1735,                0.79729,                 1.2302,                0.81172,                 0.7206,                0.81722,                0.53338,                 1.2397,                0.84079,                 1.2662,              0.0015248,              0.0015248,              0.0015248
                     26,                 1.1684,                0.79509,                 1.2267,                0.80554,                0.71902,                0.81513,                0.53729,                 1.2326,                0.81725,                 1.2616,               0.001505,               0.001505,               0.001505
                     27,                 1.1755,                0.79782,                 1.2221,                0.78962,                0.73533,                0.82154,                0.54329,                 1.2293,                0.80656,                 1.2567,              0.0014852,              0.0014852,              0.0014852
                     28,                 1.1611,                0.78842,                 1.2202,                0.79974,                0.69824,                0.80598,                0.52342,                 1.2348,                 0.8545,                 1.2659,              0.0014654,              0.0014654,              0.0014654
                     29,                 1.1722,                0.79393,                 1.2244,                0.78462,                0.73218,                0.81468,                0.53272,                 1.2336,                0.80798,                 1.2611,              0.0014456,              0.0014456,              0.0014456
                     30,                  1.151,                0.77211,                 1.2208,                 0.8035,                 0.7227,                0.81126,                0.53049,                 1.2253,                0.83031,                 1.2642,              0.0014258,              0.0014258,              0.0014258
                     31,                 1.1521,                0.77544,                 1.2204,                 0.8078,                0.72007,                 0.8216,                0.53424,                  1.227,                0.82142,                  1.258,               0.001406,               0.001406,               0.001406
                     32,                 1.1425,                0.76618,                 1.2157,                0.79257,                0.72823,                0.81725,                0.53455,                  1.234,                0.81306,                 1.2659,              0.0013862,              0.0013862,              0.0013862
                     33,                 1.1416,                0.77031,                 1.2062,                0.79079,                0.74559,                0.82205,                0.53997,                 1.2308,                0.83214,                 1.2609,              0.0013664,              0.0013664,              0.0013664
                     34,                 1.1491,                0.76764,                 1.2142,                0.79204,                0.73033,                0.81552,                0.53677,                 1.2236,                0.82071,                 1.2649,              0.0013466,              0.0013466,              0.0013466
                     35,                 1.1484,                0.76585,                 1.2159,                0.80555,                0.73533,                0.82698,                0.54759,                 1.2101,                0.79015,                 1.2455,              0.0013268,              0.0013268,              0.0013268
                     36,                 1.1462,                0.76395,                 1.2135,                0.78681,                0.73981,                0.82244,                0.54776,                 1.2027,                0.78539,                 1.2472,               0.001307,               0.001307,               0.001307
                     37,                 1.1252,                0.74585,                 1.2042,                0.77777,                0.75112,                0.81983,                 0.5415,                 1.2201,                 0.8059,                 1.2446,              0.0012872,              0.0012872,              0.0012872
                     38,                 1.1382,                   0.75,                 1.2051,                0.80446,                0.73382,                 0.8264,                0.54791,                 1.2233,                0.78979,                 1.2544,              0.0012674,              0.0012674,              0.0012674
                     39,                 1.1304,                0.74705,                 1.2055,                0.80588,                0.71192,                0.81602,                0.54223,                 1.2148,                0.79033,                 1.2447,              0.0012476,              0.0012476,              0.0012476
                     40,                 1.1284,                0.74954,                 1.2086,                0.79689,                0.74012,                0.82834,                0.55073,                 1.2177,                0.78764,                 1.2488,              0.0012278,              0.0012278,              0.0012278
                     41,                 1.1233,                0.74012,                 1.1943,                0.80725,                0.72402,                0.82078,                0.54172,                 1.2133,                0.80528,                 1.2376,               0.001208,               0.001208,               0.001208
                     42,                 1.1088,                0.73607,                 1.2008,                0.81691,                0.71981,                0.82717,                0.54363,                 1.2058,                0.79585,                 1.2469,              0.0011882,              0.0011882,              0.0011882
                     43,                 1.1223,                0.73408,                 1.1843,                0.80354,                0.72797,                0.82619,                0.54717,                 1.2134,                0.80351,                 1.2361,              0.0011684,              0.0011684,              0.0011684
                     44,                 1.1277,                0.72977,                 1.1935,                0.80604,                 0.7306,                0.82194,                0.54836,                 1.2146,                 0.7896,                 1.2481,              0.0011486,              0.0011486,              0.0011486
                     45,                 1.1258,                 0.7372,                 1.1905,                0.79935,                0.73578,                0.82213,                0.54364,                 1.2249,                0.79326,                 1.2465,              0.0011288,              0.0011288,              0.0011288
                     46,                 1.0988,                0.72508,                 1.1874,                 0.8109,                 0.7333,                0.82901,                0.54961,                 1.2181,                0.80012,                  1.248,               0.001109,               0.001109,               0.001109
                     47,                 1.0898,                0.70592,                  1.182,                0.81246,                0.72691,                0.82559,                0.54771,                 1.2253,                0.80252,                 1.2598,              0.0010892,              0.0010892,              0.0010892
                     48,                 1.1078,                0.71944,                 1.1845,                0.81108,                0.73954,                0.82752,                0.55139,                 1.2089,                0.77721,                 1.2465,              0.0010694,              0.0010694,              0.0010694
                     49,                 1.0885,                0.71128,                 1.1843,                0.77832,                0.75746,                0.82718,                0.54836,                 1.2139,                0.77588,                 1.2398,              0.0010496,              0.0010496,              0.0010496
                     50,                 1.0992,                0.71196,                 1.1786,                0.79397,                0.74138,                0.82631,                0.55019,                 1.2097,                0.77332,                 1.2352,              0.0010298,              0.0010298,              0.0010298
                     51,                 1.0849,                 0.7062,                 1.1689,                0.77488,                0.76006,                0.82405,                0.55152,                 1.2006,                0.77434,                 1.2347,                0.00101,                0.00101,                0.00101
                     52,                 1.0688,                 0.6958,                  1.172,                 0.7983,                0.74375,                0.82641,                0.54906,                 1.2063,                0.78031,                 1.2296,              0.0009902,              0.0009902,              0.0009902
                     53,                 1.0948,                 0.7029,                 1.1764,                 0.7991,                0.74087,                0.83285,                0.55373,                 1.2136,                 0.7998,                 1.2412,              0.0009704,              0.0009704,              0.0009704
                     54,                 1.0712,                0.69197,                 1.1658,                0.80449,                0.73112,                0.82331,                0.55311,                 1.1989,                0.77335,                 1.2308,              0.0009506,              0.0009506,              0.0009506
                     55,                 1.0928,                0.69579,                 1.1745,                0.79409,                0.73586,                0.82653,                0.55056,                 1.2119,                0.77687,                  1.238,              0.0009308,              0.0009308,              0.0009308
                     56,                 1.0753,                0.68783,                 1.1621,                0.79042,                 0.7498,                0.83121,                0.55594,                 1.2093,                0.76236,                 1.2304,               0.000911,               0.000911,               0.000911
                     57,                 1.0804,                0.68762,                 1.1709,                0.80279,                0.74901,                0.82886,                0.55162,                 1.2166,                0.77013,                 1.2405,              0.0008912,              0.0008912,              0.0008912
                     58,                 1.0806,                0.68631,                 1.1638,                0.80318,                0.73323,                0.82386,                0.55129,                 1.2014,                0.77989,                 1.2302,              0.0008714,              0.0008714,              0.0008714
                     59,                  1.068,                0.67896,                 1.1664,                0.81574,                0.73139,                0.83086,                0.55756,                 1.2016,                0.75374,                 1.2331,              0.0008516,              0.0008516,              0.0008516
                     60,                 1.0577,                0.67977,                 1.1621,                 0.8143,                0.72455,                0.83171,                0.55478,                 1.2072,                0.75952,                 1.2309,              0.0008318,              0.0008318,              0.0008318
                     61,                 1.0562,                0.66985,                 1.1593,                0.80331,                0.74355,                0.82173,                0.54825,                   1.21,                0.77206,                 1.2386,               0.000812,               0.000812,               0.000812
                     62,                 1.0506,                0.67054,                 1.1591,                0.81327,                0.72323,                0.82181,                 0.5504,                 1.2091,                0.77223,                 1.2336,              0.0007922,              0.0007922,              0.0007922
                     63,                 1.0674,                0.67322,                 1.1588,                0.80599,                0.73139,                0.82591,                0.55286,                 1.2016,                0.76163,                 1.2342,              0.0007724,              0.0007724,              0.0007724
                     64,                 1.0524,                0.66837,                 1.1528,                0.80009,                0.73586,                0.82627,                0.55145,                 1.2072,                0.77772,                 1.2393,              0.0007526,              0.0007526,              0.0007526
                     65,                 1.0367,                0.65342,                 1.1544,                0.81579,                0.73052,                0.82724,                0.55441,                 1.2111,                0.77043,                 1.2488,              0.0007328,              0.0007328,              0.0007328
                     66,                 1.0434,                0.66267,                 1.1557,                0.79736,                0.74329,                0.82843,                0.55106,                 1.2187,                 0.7696,                 1.2431,               0.000713,               0.000713,               0.000713
                     67,                 1.0429,                0.65649,                   1.15,                0.80808,                0.72428,                0.82177,                0.54883,                 1.2141,                0.77145,                 1.2488,              0.0006932,              0.0006932,              0.0006932
                     68,                 1.0481,                  0.661,                 1.1519,                0.79883,                0.73651,                0.82621,                  0.552,                 1.2138,                0.77674,                 1.2481,              0.0006734,              0.0006734,              0.0006734
                     69,                 1.0368,                0.64521,                 1.1406,                0.79493,                0.74347,                0.82886,                0.55383,                 1.2057,                0.76343,                 1.2391,              0.0006536,              0.0006536,              0.0006536
                     70,                 1.0418,                0.65263,                 1.1491,                0.80207,                0.74533,                0.82926,                 0.5557,                 1.2076,                0.75246,                 1.2434,              0.0006338,              0.0006338,              0.0006338
                     71,                 1.0235,                0.64401,                 1.1434,                0.79038,                0.74099,                0.82254,                0.54992,                 1.2121,                0.77041,                 1.2505,               0.000614,               0.000614,               0.000614
                     72,                  1.043,                0.64903,                 1.1449,                0.81091,                0.72876,                0.82208,                0.55262,                 1.2007,                0.75929,                 1.2396,              0.0005942,              0.0005942,              0.0005942
                     73,                 1.0397,                0.64977,                 1.1469,                0.78855,                0.74401,                0.82577,                 0.5557,                 1.2045,                0.76499,                  1.245,              0.0005744,              0.0005744,              0.0005744
                     74,                 1.0305,                0.64174,                 1.1422,                0.79771,                0.73902,                0.82076,                0.55189,                 1.2073,                0.75869,                  1.242,              0.0005546,              0.0005546,              0.0005546
                     75,                 1.0315,                0.64384,                 1.1398,                0.81813,                0.72902,                0.82614,                0.55457,                 1.2025,                0.76304,                 1.2341,              0.0005348,              0.0005348,              0.0005348
                     76,                0.99901,                0.63108,                 1.1339,                0.81653,                0.72139,                 0.8241,                0.55411,                 1.1972,                0.75946,                 1.2316,               0.000515,               0.000515,               0.000515
                     77,                  1.023,                0.63273,                 1.1352,                0.80806,                 0.7306,                0.82355,                0.55551,                 1.1927,                0.75896,                 1.2278,              0.0004952,              0.0004952,              0.0004952
                     78,                 1.0152,                0.63085,                 1.1327,                0.80677,                0.72935,                 0.8263,                0.55299,                 1.2062,                0.75867,                 1.2436,              0.0004754,              0.0004754,              0.0004754
                     79,                0.99901,                0.62058,                 1.1314,                  0.794,                 0.7372,                0.82386,                0.55646,                 1.2006,                  0.752,                 1.2385,              0.0004556,              0.0004556,              0.0004556
                     80,                 1.0129,                0.62631,                  1.132,                0.79996,                0.74165,                0.82743,                0.55496,                 1.1941,                0.75617,                 1.2373,              0.0004358,              0.0004358,              0.0004358
                     81,                 1.0057,                0.62137,                  1.141,                0.80691,                0.73796,                0.82539,                0.55699,                 1.1847,                0.74918,                  1.232,               0.000416,               0.000416,               0.000416
                     82,                 1.0098,                 0.6218,                 1.1297,                 0.8013,                0.74059,                0.82657,                0.55678,                 1.1919,                0.76735,                 1.2353,              0.0003962,              0.0003962,              0.0003962
                     83,                0.99513,                 0.6182,                 1.1265,                0.80364,                0.74138,                0.82901,                0.55623,                  1.196,                0.75504,                 1.2309,              0.0003764,              0.0003764,              0.0003764
                     84,                 1.0138,                0.62527,                 1.1327,                0.80658,                0.73954,                0.82713,                0.55592,                  1.197,                 0.7558,                 1.2318,              0.0003566,              0.0003566,              0.0003566
                     85,                 1.0019,                0.61238,                 1.1239,                0.79771,                0.74801,                0.82666,                0.55742,                 1.1967,                0.75661,                 1.2353,              0.0003368,              0.0003368,              0.0003368
                     86,                0.98456,                0.60577,                 1.1212,                0.80579,                0.73954,                0.82608,                0.55631,                 1.1949,                0.75935,                 1.2292,               0.000317,               0.000317,               0.000317
                     87,                 0.9896,                0.61052,                 1.1184,                0.80382,                0.73402,                0.82145,                0.55389,                 1.1942,                0.76167,                 1.2265,              0.0002972,              0.0002972,              0.0002972
                     88,                0.98923,                0.60969,                 1.1243,                0.81661,                0.72797,                0.82646,                0.55612,                 1.1973,                0.75962,                 1.2351,              0.0002774,              0.0002774,              0.0002774
                     89,                0.99175,                0.60215,                 1.1176,                0.79858,                0.73851,                0.82439,                0.55817,                 1.1916,                0.75655,                 1.2268,              0.0002576,              0.0002576,              0.0002576
                     90,                 1.0027,                0.61558,                 1.1195,                0.80901,                0.73744,                0.82177,                0.55378,                 1.1986,                0.75761,                 1.2338,              0.0002378,              0.0002378,              0.0002378
                     91,                0.99292,                0.59372,                 1.1101,                0.82075,                0.72481,                0.82127,                0.55164,                 1.1972,                0.75391,                 1.2303,               0.000218,               0.000218,               0.000218
                     92,                0.96837,                0.57172,                 1.1006,                 0.8216,                0.71665,                0.82276,                0.55265,                 1.1934,                0.75416,                 1.2313,              0.0001982,              0.0001982,              0.0001982
                     93,                0.98019,                0.57296,                  1.106,                0.81968,                0.72472,                0.82338,                0.55616,                 1.1881,                0.74693,                 1.2311,              0.0001784,              0.0001784,              0.0001784
                     94,                0.96586,                0.56406,                 1.0999,                0.81416,                0.72376,                0.82067,                0.55411,                 1.1901,                0.75388,                 1.2296,              0.0001586,              0.0001586,              0.0001586
                     95,                0.97066,                0.56858,                 1.0965,                0.80599,                0.72928,                0.82283,                0.55456,                 1.1958,                0.75116,                 1.2324,              0.0001388,              0.0001388,              0.0001388
                     96,                0.95888,                0.55643,                 1.0888,                0.80022,                0.73871,                0.82357,                0.55687,                 1.1932,                0.74899,                 1.2336,               0.000119,               0.000119,               0.000119
                     97,                0.96535,                0.56354,                  1.093,                0.80929,                0.73125,                 0.8241,                0.55654,                  1.194,                0.74445,                 1.2337,               9.92e-05,               9.92e-05,               9.92e-05
                     98,                0.95398,                0.55478,                 1.1033,                 0.8037,                0.73569,                0.82348,                0.55503,                 1.1948,                 0.7488,                 1.2349,               7.94e-05,               7.94e-05,               7.94e-05
                     99,                0.95929,                0.55663,                 1.0989,                   0.82,                0.72507,                0.82301,                0.55579,                 1.1937,                0.74606,                 1.2348,               5.96e-05,               5.96e-05,               5.96e-05
                    100,                0.95229,                0.55344,                 1.0925,                0.82426,                0.72063,                0.82297,                0.55577,                 1.1917,                0.75191,                  1.234,               3.98e-05,               3.98e-05,               3.98e-05
